iX;iY;iZ;total(value)[MeV];total(val^2);entry
14;6;15;0;0;0
14;6;16;0;0;0
14;6;17;0;0;0
14;6;18;0;0;0
14;6;19;0;0;0
14;7;0;0;0;0
14;7;1;0;0;0
14;7;2;0;0;0
14;7;3;0;0;0
14;7;4;0;0;0
14;7;5;0;0;0
14;7;6;0;0;0
14;7;7;0;0;0
14;7;8;0.197876932224021;0.03915528030638979;1
14;7;9;0.2055536073610162;0.02672067214488142;2
14;7;10;0.110303131751175;0.006084958882547804;2
14;7;11;0.2474911040812214;0.04234671517836236;2
14;7;12;0;0;0
14;7;13;0.1596543297937283;0.02548950502188456;1
14;7;14;0;0;0
14;7;15;0;0;0
14;7;16;0;0;0
14;7;17;0;0;0
14;7;18;0;0;0
14;7;19;0;0;0
14;8;0;0;0;0
14;8;1;0;0;0
14;8;2;0;0;0
14;8;3;0;0;0
14;8;4;0;0;0
14;8;5;0;0;0
14;8;6;0;0;0
14;8;7;0.3836874507084277;0.1472160598311321;1
14;8;8;0.149591958807456;0.01144654791405882;2
14;8;9;0.2274141412853594;0.02595236058811275;2
14;8;10;0;0;0
14;8;11;0.3420366921397854;0.1169890987699263;1
14;8;12;0.150469693445679;0.02264112864563662;1
14;8;13;0.3185851459014421;0.1014964951890431;1
14;8;14;0;0;0
14;8;15;0;0;0
14;8;16;0;0;0
14;8;17;0;0;0
14;8;18;0;0;0
14;8;19;0;0;0
14;9;0;0;0;0
14;9;1;0;0;0
14;9;2;0;0;0
14;9;3;0;0;0
14;9;4;0;0;0
14;9;5;0;0;0
14;9;6;0.2914727012945477;0.08495633559994061;1
14;9;7;0.1724508065055047;0.029739280664399;1
14;9;8;0.8354318427482446;0.2951104936817419;3
14;9;9;50.8062995605158;11.01426546855068;295
14;9;10;51.37483693804997;13.18255230446637;270
14;9;11;0.1289507175708111;0.01662828756202709;1
14;9;12;3.974623070438605e-08;1.57976285520628e-15;1
14;9;13;0.5790958646293771;0.2139083680802555;2
14;9;14;0;0;0
14;9;15;0;0;0
14;9;16;0;0;0
14;9;17;0;0;0
14;9;18;0;0;0
14;9;19;0;0;0
14;10;0;0;0;0
14;10;1;0;0;0
14;10;2;0;0;0
14;10;3;0;0;0
14;10;4;0.0009419395410878101;8.872500990647144e-07;1
14;10;5;0.1524557091274882;0.0232427432455653;1
14;10;6;0.1882281904232202;0.03542985167000003;1
14;10;7;0.09902717495822833;0.009806381380207563;1
14;10;8;0.2745563409188863;0.02980995991227837;3
14;10;9;59.84244549153303;14.05891594916062;335
14;10;10;50.64398072046865;10.74724549508434;294
14;10;11;0.78876659512919;0.1549987035458998;5
14;10;12;0.6348942007825594;0.24885559648607;2
14;10;13;0.01706843960649031;0.0002913316306004072;1
14;10;14;0;0;0
14;10;15;0;0;0
14;10;16;0;0;0
14;10;17;0;0;0
14;10;18;0;0;0
14;10;19;0;0;0
14;11;0;0;0;0
14;11;1;0;0;0
14;11;2;0;0;0
14;11;3;0;0;0
14;11;4;0.3855135237294686;0.1486206769783115;1
14;11;5;0.05466211264811208;0.002987946559154895;1
14;11;6;0.1844469689700653;0.03402068436224423;1
14;11;7;0.1132458757573429;0.01282462837604753;1
14;11;8;0.2669657089647663;0.0248888850135144;3
14;11;9;1.380943440772233;0.4119510027018078;7
14;11;10;0.4188801842401877;0.0804468592847332;4
14;11;11;0.2296905379816244;0.01998337368283517;3
14;11;12;0.4850595207561637;0.1401676021529049;3
14;11;13;0.03630633955921979;0.001318150292189368;1
14;11;14;3.621661492200061e-08;1.311643196408477e-15;1
14;11;15;0;0;0
14;11;16;0;0;0
14;11;17;0;0;0
14;11;18;0;0;0
14;11;19;0;0;0
14;12;0;0;0;0
14;12;1;0;0;0
14;12;2;0;0;0
14;12;3;0;0;0
14;12;4;0;0;0
14;12;5;0;0;0
14;12;6;0;0;0
14;12;7;0;0;0
14;12;8;0.2116699214616124;0.04480415565156518;1
14;12;9;0.09242136764436626;0.004432605203309153;2
14;12;10;0.02620366539134256;0.0006866320799414436;1
14;12;11;0;0;0
14;12;12;0.09657427709122079;0.009326590995691894;1
14;12;13;0;0;0
14;12;14;0;0;0
14;12;15;0;0;0
14;12;16;0;0;0
14;12;17;0;0;0
14;12;18;0;0;0
14;12;19;0;0;0
14;13;0;0;0;0
14;13;1;0;0;0
14;13;2;0;0;0
14;13;3;0;0;0
14;13;4;0;0;0
14;13;5;0;0;0
14;13;6;0;0;0
14;13;7;0;0;0
14;13;8;0.05026767806710855;0.002526839458258466;1
14;13;9;0;0;0
14;13;10;0;0;0
14;13;11;0;0;0
14;13;12;0;0;0
14;13;13;0;0;0
14;13;14;0;0;0
14;13;15;0;0;0
14;13;16;0;0;0
14;13;17;0;0;0
14;13;18;0;0;0
14;13;19;0;0;0
14;14;0;0;0;0
14;14;1;0;0;0
14;14;2;0;0;0
14;14;3;0;0;0
14;14;4;0;0;0
14;14;5;0;0;0
14;14;6;0;0;0
14;14;7;0;0;0
14;14;8;0;0;0
14;14;9;0;0;0
14;14;10;0;0;0
14;14;11;0;0;0
14;14;12;0;0;0
14;14;13;0;0;0
14;14;14;0;0;0
14;14;15;0;0;0
14;14;16;0;0;0
14;14;17;0;0;0
14;14;18;0;0;0
14;14;19;0;0;0
14;15;0;0;0;0
14;15;1;0;0;0
14;15;2;0;0;0
14;15;3;0;0;0
14;15;4;0;0;0
14;15;5;0;0;0
14;15;6;0;0;0
14;15;7;0;0;0
14;15;8;0;0;0
14;15;9;0;0;0
14;15;10;0;0;0
14;15;11;0;0;0
14;15;12;0;0;0
14;15;13;0;0;0
14;15;14;0;0;0
14;15;15;0;0;0
14;15;16;0;0;0
14;15;17;0;0;0
14;15;18;0;0;0
14;15;19;0;0;0
14;16;0;0;0;0
14;16;1;0;0;0
14;16;2;0;0;0
14;16;3;0;0;0
14;16;4;0;0;0
14;16;5;0;0;0
14;16;6;0;0;0
14;16;7;0;0;0
14;16;8;0;0;0
14;16;9;0;0;0
14;16;10;0;0;0
14;16;11;0;0;0
14;16;12;0;0;0
14;16;13;0;0;0
14;16;14;0;0;0
14;16;15;0;0;0
14;16;16;0;0;0
14;16;17;0;0;0
14;16;18;0;0;0
14;16;19;0;0;0
14;17;0;0;0;0
14;17;1;0;0;0
14;17;2;0;0;0
14;17;3;0;0;0
14;17;4;0;0;0
14;17;5;0;0;0
14;17;6;0;0;0
14;17;7;0;0;0
14;17;8;0;0;0
14;17;9;0;0;0
14;17;10;0;0;0
14;17;11;0;0;0
14;17;12;0;0;0
14;17;13;0;0;0
14;17;14;0;0;0
14;17;15;0;0;0
14;17;16;0;0;0
14;17;17;0;0;0
14;17;18;0;0;0
14;17;19;0;0;0
14;18;0;0;0;0
14;18;1;0;0;0
14;18;2;0;0;0
14;18;3;0;0;0
14;18;4;0;0;0
14;18;5;0;0;0
14;18;6;0;0;0
14;18;7;0;0;0
14;18;8;0;0;0
14;18;9;0;0;0
14;18;10;0;0;0
14;18;11;0;0;0
14;18;12;0;0;0
14;18;13;0;0;0
14;18;14;0;0;0
14;18;15;0;0;0
14;18;16;0;0;0
14;18;17;0;0;0
14;18;18;0;0;0
14;18;19;0;0;0
14;19;0;0;0;0
14;19;1;0;0;0
14;19;2;0;0;0
14;19;3;0;0;0
14;19;4;0;0;0
14;19;5;0;0;0
14;19;6;0;0;0
14;19;7;0;0;0
14;19;8;0;0;0
14;19;9;0;0;0
14;19;10;0;0;0
14;19;11;0;0;0
14;19;12;0;0;0
14;19;13;0;0;0
14;19;14;0;0;0
14;19;15;0;0;0
14;19;16;0;0;0
14;19;17;0;0;0
14;19;18;0;0;0
14;19;19;0;0;0
15;0;0;0;0;0
15;0;1;0;0;0
15;0;2;0;0;0
15;0;3;0;0;0
15;0;4;0;0;0
15;0;5;0;0;0
15;0;6;0;0;0
15;0;7;0;0;0
15;0;8;0;0;0
15;0;9;0;0;0
15;0;10;0;0;0
15;0;11;0;0;0
15;0;12;0;0;0
15;0;13;0;0;0
15;0;14;0;0;0
15;0;15;0;0;0
15;0;16;0;0;0
15;0;17;0;0;0
15;0;18;0;0;0
15;0;19;0;0;0
15;1;0;0;0;0
15;1;1;0;0;0
15;1;2;0;0;0
15;1;3;0;0;0
15;1;4;0;0;0
15;1;5;0;0;0
15;1;6;0;0;0
15;1;7;0;0;0
15;1;8;0;0;0
15;1;9;0;0;0
15;1;10;0;0;0
15;1;11;0;0;0
15;1;12;0;0;0
15;1;13;0;0;0
15;1;14;0;0;0
15;1;15;0;0;0
15;1;16;0;0;0
15;1;17;0;0;0
15;1;18;0;0;0
15;1;19;0;0;0
15;2;0;0;0;0
15;2;1;0;0;0
15;2;2;0;0;0
15;2;3;0;0;0
15;2;4;0;0;0
15;2;5;0;0;0
15;2;6;0;0;0
15;2;7;0;0;0
15;2;8;0;0;0
15;2;9;0;0;0
15;2;10;0;0;0
15;2;11;0;0;0
15;2;12;0;0;0
15;2;13;0;0;0
15;2;14;0;0;0
15;2;15;0;0;0
15;2;16;0;0;0
15;2;17;0;0;0
15;2;18;0;0;0
15;2;19;0;0;0
15;3;0;0;0;0
15;3;1;0;0;0
15;3;2;0;0;0
15;3;3;0;0;0
15;3;4;0;0;0
15;3;5;0;0;0
15;3;6;0;0;0
15;3;7;0;0;0
15;3;8;0;0;0
15;3;9;0;0;0
15;3;10;0;0;0
15;3;11;0;0;0
15;3;12;0;0;0
15;3;13;0;0;0
15;3;14;0;0;0
15;3;15;0;0;0
15;3;16;0;0;0
15;3;17;0;0;0
15;3;18;0;0;0
15;3;19;0;0;0
15;4;0;0;0;0
15;4;1;0;0;0
15;4;2;0;0;0
15;4;3;0;0;0
15;4;4;0;0;0
15;4;5;0;0;0
15;4;6;0;0;0
15;4;7;0;0;0
15;4;8;0;0;0
15;4;9;0;0;0
15;4;10;0;0;0
15;4;11;0;0;0
15;4;12;0;0;0
15;4;13;0;0;0
15;4;14;0;0;0
15;4;15;0;0;0
15;4;16;0;0;0
15;4;17;0;0;0
15;4;18;0;0;0
15;4;19;0;0;0
15;5;0;0;0;0
15;5;1;0;0;0
15;5;2;0;0;0
15;5;3;0;0;0
15;5;4;0;0;0
15;5;5;0;0;0
15;5;6;0;0;0
15;5;7;0;0;0
15;5;8;0;0;0
15;5;9;0;0;0
15;5;10;0;0;0
15;5;11;0;0;0
15;5;12;0;0;0
15;5;13;0;0;0
15;5;14;0;0;0
15;5;15;0;0;0
15;5;16;0;0;0
15;5;17;0;0;0
15;5;18;0;0;0
15;5;19;0;0;0
15;6;0;0;0;0
15;6;1;0;0;0
15;6;2;0;0;0
15;6;3;0;0;0
15;6;4;0;0;0
15;6;5;0;0;0
15;6;6;0;0;0
15;6;7;0;0;0
15;6;8;0;0;0
15;6;9;0;0;0
15;6;10;0;0;0
15;6;11;0;0;0
15;6;12;0.1131062011915008;0.01279301274797227;1
15;6;13;0;0;0
15;6;14;0;0;0
15;6;15;0;0;0
15;6;16;0;0;0
15;6;17;0;0;0
15;6;18;0;0;0
15;6;19;0;0;0
15;7;0;0;0;0
15;7;1;0;0;0
15;7;2;0;0;0
15;7;3;0;0;0
15;7;4;0;0;0
15;7;5;0;0;0
15;7;6;0;0;0
15;7;7;0;0;0
15;7;8;0;0;0
15;7;9;0.278587898907106;0.06031560071993493;2
15;7;10;0.3972488071574609;0.07957985744415141;2
15;7;11;0.253197729803854;0.0425003609944813;2
15;7;12;0.4619751065061575;0.1926259305143641;2
15;7;13;0;0;0
15;7;14;0;0;0
15;7;15;0;0;0
15;7;16;0;0;0
15;7;17;0;0;0
15;7;18;0;0;0
15;7;19;0;0;0
15;8;0;0;0;0
15;8;1;0;0;0
15;8;2;0;0;0
15;8;3;0;0;0
15;8;4;0;0;0
15;8;5;0;0;0
15;8;6;0;0;0
15;8;7;4.270576109589787e-08;1.823782030779904e-15;1
15;8;8;0.1963978521567409;0.03857211633178104;1
15;8;9;0.1826298002852056;0.02139875045609679;2
15;8;10;0.6335281561360682;0.08914318798924578;6
15;8;11;0.6571635469250859;0.136266594633712;4
15;8;12;0.1789321138805123;0.02783457515811572;2
15;8;13;0;0;0
15;8;14;0;0;0
15;8;15;0;0;0
15;8;16;0;0;0
15;8;17;0;0;0
15;8;18;0;0;0
15;8;19;0;0;0
15;9;0;0;0;0
15;9;1;0;0;0
15;9;2;0;0;0
15;9;3;0;0;0
15;9;4;0;0;0
15;9;5;0;0;0
15;9;6;0.09947778703940269;0.009895830114256753;1
15;9;7;0;0;0
15;9;8;0.8172954661521943;0.1436430652841114;9
15;9;9;44.9041835977978;8.393972590264209;288
15;9;10;44.11612283248655;9.136121117190564;269
15;9;11;0.7431346622199807;0.09415642359058957;8
15;9;12;0.504405015634548;0.2288146953105599;2
15;9;13;0.01727772901922301;0.0002985199200617009;1
15;9;14;0;0;0
15;9;15;0;0;0
15;9;16;0;0;0
15;9;17;0;0;0
15;9;18;0;0;0
15;9;19;0;0;0
15;10;0;0;0;0
15;10;1;0;0;0
15;10;2;0;0;0
15;10;3;0;0;0
15;10;4;0;0;0
15;10;5;0.07979300306302418;0.006366923337815787;1
15;10;6;0.2827128079114945;0.07992653175720159;1
15;10;7;0.4468891676378776;0.0817624154623745;3
15;10;8;0.8497750370352095;0.1114124864613501;7
15;10;9;51.86470929892538;10.36269619474189;313
15;10;10;46.98117827989494;9.150503908414105;295
15;10;11;0.9645533128957916;0.1347562132637637;9
15;10;12;0.3138617683140125;0.05438808885208163;3
15;10;13;0.007908335044201749;6.254176317134948e-05;1
15;10;14;0;0;0
15;10;15;0;0;0
15;10;16;0;0;0
15;10;17;0;0;0
15;10;18;0;0;0
15;10;19;0;0;0
15;11;0;0;0;0
15;11;1;0;0;0
15;11;2;0;0;0
15;11;3;0;0;0
15;11;4;0;0;0
15;11;5;0.02342624749060989;0.000548789071491306;1
15;11;6;0.1386299062801676;0.01613979772022008;2
15;11;7;0.5087067964954463;0.1854390251211975;2
15;11;8;0.2215994731801374;0.04910632651371444;1
15;11;9;0.8469722295022597;0.2281288517430442;6
15;11;10;0.558147236065373;0.09250822219922336;5
15;11;11;0.1394592305974618;0.009729239639220948;2
15;11;12;0.1584476426255248;0.02510565545358601;1
15;11;13;0.2462097516067515;0.06061924178625828;1
15;11;14;0.4133660350390319;0.1708714789238902;1
15;11;15;0;0;0
15;11;16;0;0;0
15;11;17;0;0;0
15;11;18;0;0;0
15;11;19;0;0;0
15;12;0;0;0;0
15;12;1;0;0;0
15;12;2;0;0;0
15;12;3;0;0;0
15;12;4;0;0;0
15;12;5;0;0;0
15;12;6;0;0;0
15;12;7;0;0;0
15;12;8;0.2208023653872918;0.04875368456062313;1
15;12;9;0.1097539492385073;0.007640313749369389;2
15;12;10;0.2833808441011663;0.04108473164100097;2
15;12;11;0;0;0
15;12;12;0;0;0
15;12;13;0;0;0
15;12;14;0;0;0
15;12;15;0;0;0
15;12;16;0;0;0
15;12;17;0;0;0
15;12;18;0;0;0
15;12;19;0;0;0
15;13;0;0;0;0
15;13;1;0;0;0
15;13;2;0;0;0
15;13;3;0;0;0
15;13;4;0;0;0
15;13;5;0;0;0
15;13;6;0;0;0
15;13;7;0.1401190710638007;0.01963335407578242;1
15;13;8;0;0;0
15;13;9;0;0;0
15;13;10;0.04660069610799241;0.002171624877749459;1
15;13;11;0;0;0
15;13;12;0;0;0
15;13;13;0;0;0
15;13;14;0;0;0
15;13;15;0;0;0
15;13;16;0;0;0
15;13;17;0;0;0
15;13;18;0;0;0
15;13;19;0;0;0
15;14;0;0;0;0
15;14;1;0;0;0
15;14;2;0;0;0
15;14;3;0;0;0
15;14;4;0;0;0
15;14;5;0;0;0
15;14;6;0.1134690442059685;0.01287522399301604;1
15;14;7;0;0;0
15;14;8;0;0;0
15;14;9;0;0;0
15;14;10;0;0;0
15;14;11;0;0;0
15;14;12;0;0;0
15;14;13;0;0;0
15;14;14;0;0;0
15;14;15;0;0;0
15;14;16;0;0;0
15;14;17;0;0;0
15;14;18;0;0;0
15;14;19;0;0;0
15;15;0;0;0;0
15;15;1;0;0;0
15;15;2;0;0;0
15;15;3;0;0;0
15;15;4;0;0;0
15;15;5;0;0;0
15;15;6;0;0;0
15;15;7;0;0;0
15;15;8;0;0;0
15;15;9;0;0;0
15;15;10;0;0;0
15;15;11;0;0;0
15;15;12;0;0;0
15;15;13;0;0;0
15;15;14;0;0;0
15;15;15;0;0;0
15;15;16;0;0;0
15;15;17;0;0;0
15;15;18;0;0;0
15;15;19;0;0;0
15;16;0;0;0;0
15;16;1;0;0;0
15;16;2;0;0;0
15;16;3;0;0;0
15;16;4;0;0;0
15;16;5;0;0;0
15;16;6;0;0;0
15;16;7;0;0;0
15;16;8;0;0;0
15;16;9;0;0;0
15;16;10;0;0;0
15;16;11;0;0;0
15;16;12;0;0;0
15;16;13;0;0;0
15;16;14;0;0;0
15;16;15;0;0;0
15;16;16;0;0;0
15;16;17;0;0;0
15;16;18;0;0;0
15;16;19;0;0;0
15;17;0;0;0;0
15;17;1;0;0;0
15;17;2;0;0;0
15;17;3;0;0;0
15;17;4;0;0;0
15;17;5;0;0;0
15;17;6;0;0;0
15;17;7;0;0;0
15;17;8;0;0;0
15;17;9;0;0;0
15;17;10;0;0;0
15;17;11;0;0;0
15;17;12;0;0;0
15;17;13;0;0;0
15;17;14;0;0;0
15;17;15;0;0;0
15;17;16;0;0;0
15;17;17;0;0;0
15;17;18;0;0;0
15;17;19;0;0;0
15;18;0;0;0;0
15;18;1;0;0;0
15;18;2;0;0;0
15;18;3;0;0;0
15;18;4;0;0;0
15;18;5;0;0;0
15;18;6;0;0;0
15;18;7;0;0;0
15;18;8;0;0;0
15;18;9;0;0;0
15;18;10;0;0;0
15;18;11;0;0;0
15;18;12;0;0;0
15;18;13;0;0;0
15;18;14;0;0;0
15;18;15;0;0;0
15;18;16;0;0;0
15;18;17;0;0;0
15;18;18;0;0;0
15;18;19;0;0;0
15;19;0;0;0;0
15;19;1;0;0;0
15;19;2;0;0;0
15;19;3;0;0;0
15;19;4;0;0;0
15;19;5;0;0;0
15;19;6;0;0;0
15;19;7;0;0;0
15;19;8;0;0;0
15;19;9;0;0;0
15;19;10;0;0;0
15;19;11;0;0;0
15;19;12;0;0;0
15;19;13;0;0;0
15;19;14;0;0;0
15;19;15;0;0;0
15;19;16;0;0;0
15;19;17;0;0;0
15;19;18;0;0;0
15;19;19;0;0;0
16;0;0;0;0;0
16;0;1;0;0;0
16;0;2;0;0;0
16;0;3;0;0;0
16;0;4;0;0;0
16;0;5;0;0;0
16;0;6;0;0;0
16;0;7;0;0;0
16;0;8;0;0;0
16;0;9;0;0;0
16;0;10;0;0;0
16;0;11;0;0;0
16;0;12;0;0;0
16;0;13;0;0;0
16;0;14;0;0;0
16;0;15;0;0;0
16;0;16;0;0;0
16;0;17;0;0;0
16;0;18;0;0;0
16;0;19;0;0;0
16;1;0;0;0;0
16;1;1;0;0;0
16;1;2;0;0;0
16;1;3;0;0;0
16;1;4;0;0;0
16;1;5;0;0;0
16;1;6;0;0;0
16;1;7;0;0;0
16;1;8;0;0;0
16;1;9;0;0;0
16;1;10;0;0;0
16;1;11;0;0;0
16;1;12;0;0;0
16;1;13;0;0;0
16;1;14;0;0;0
16;1;15;0;0;0
16;1;16;0;0;0
16;1;17;0;0;0
16;1;18;0;0;0
16;1;19;0;0;0
16;2;0;0;0;0
16;2;1;0;0;0
16;2;2;0;0;0
16;2;3;0;0;0
16;2;4;0;0;0
16;2;5;0;0;0
16;2;6;0;0;0
16;2;7;0;0;0
16;2;8;0;0;0
16;2;9;0;0;0
16;2;10;0;0;0
16;2;11;0;0;0
16;2;12;0;0;0
16;2;13;0;0;0
16;2;14;0;0;0
16;2;15;0;0;0
16;2;16;0;0;0
16;2;17;0;0;0
16;2;18;0;0;0
16;2;19;0;0;0
16;3;0;0;0;0
16;3;1;0;0;0
16;3;2;0;0;0
16;3;3;0;0;0
16;3;4;0;0;0
16;3;5;0;0;0
16;3;6;0;0;0
16;3;7;0;0;0
16;3;8;0;0;0
16;3;9;0;0;0
16;3;10;0;0;0
16;3;11;0;0;0
16;3;12;0;0;0
16;3;13;0;0;0
16;3;14;0;0;0
16;3;15;0;0;0
16;3;16;0;0;0
16;3;17;0;0;0
16;3;18;0;0;0
16;3;19;0;0;0
16;4;0;0;0;0
16;4;1;0;0;0
16;4;2;0;0;0
16;4;3;0;0;0
16;4;4;0;0;0
16;4;5;0;0;0
16;4;6;0;0;0
16;4;7;0;0;0
16;4;8;0;0;0
16;4;9;0;0;0
16;4;10;0;0;0
16;4;11;0;0;0
16;4;12;0;0;0
16;4;13;0;0;0
16;4;14;0;0;0
16;4;15;0;0;0
16;4;16;0;0;0
16;4;17;0;0;0
16;4;18;0;0;0
16;4;19;0;0;0
16;5;0;0;0;0
16;5;1;0;0;0
16;5;2;0;0;0
16;5;3;0;0;0
16;5;4;0;0;0
16;5;5;0;0;0
16;5;6;0;0;0
16;5;7;0;0;0
16;5;8;0;0;0
16;5;9;0;0;0
16;5;10;0;0;0
16;5;11;0;0;0
16;5;12;0;0;0
16;5;13;0;0;0
16;5;14;0;0;0
16;5;15;0;0;0
16;5;16;0;0;0
16;5;17;0;0;0
16;5;18;0;0;0
16;5;19;0;0;0
16;6;0;0;0;0
16;6;1;0;0;0
16;6;2;0;0;0
16;6;3;0;0;0
16;6;4;0;0;0
16;6;5;0;0;0
16;6;6;0;0;0
16;6;7;0;0;0
16;6;8;0;0;0
16;6;9;0;0;0
16;6;10;0;0;0
16;6;11;0;0;0
16;6;12;0.1515251204752474;0.02295986213503825;1
16;6;13;0;0;0
16;6;14;0;0;0
16;6;15;0;0;0
16;6;16;0;0;0
16;6;17;0;0;0
16;6;18;0;0;0
16;6;19;0;0;0
16;7;0;0;0;0
16;7;1;0;0;0
16;7;2;0;0;0
16;7;3;0;0;0
16;7;4;0;0;0
16;7;5;0;0;0
16;7;6;0;0;0
16;7;7;0;0;0
16;7;8;0;0;0
16;7;9;0.178585240166297;0.03189268800525398;1
16;7;10;0;0;0
16;7;11;0;0;0
16;7;12;0.226450977754763;0.03322446479257756;2
16;7;13;0.009456271980607759;8.942107977122738e-05;1
16;7;14;0;0;0
16;7;15;0;0;0
16;7;16;0;0;0
16;7;17;0;0;0
16;7;18;0;0;0
16;7;19;0;0;0
16;8;0;0;0;0
16;8;1;0;0;0
16;8;2;0;0;0
16;8;3;0;0;0
16;8;4;0;0;0
16;8;5;0;0;0
16;8;6;0;0;0
16;8;7;0;0;0
16;8;8;0.02108096733291752;0.0004444071836915354;1
16;8;9;0.3683787392649959;0.06407467009292982;3
16;8;10;0.5997502268109971;0.0796374479696292;5
16;8;11;0.1727416343715946;0.01127981449461148;3
16;8;12;0.3226170327979541;0.03710990818875109;4
16;8;13;0;0;0
16;8;14;0;0;0
16;8;15;0;0;0
16;8;16;0;0;0
16;8;17;0;0;0
16;8;18;0;0;0
16;8;19;0;0;0
16;9;0;0;0;0
16;9;1;0;0;0
16;9;2;0;0;0
16;9;3;0;0;0
16;9;4;0;0;0
16;9;5;0;0;0
16;9;6;0;0;0
16;9;7;0.1604915638960161;0.02575754208178902;1
16;9;8;1.266932763279356;0.2355753352420502;9
16;9;9;46.31606105436092;9.530279984977707;276
16;9;10;42.0786411915384;8.7192913601875;253
16;9;11;0.1795231063317484;0.01076050868033697;4
16;9;12;0.5158375566839284;0.1510704664145639;2
16;9;13;0.2420809357087459;0.03273264475840505;2
16;9;14;0.2093375411417244;0.04382220613126314;1
16;9;15;0.0780630614836719;0.006093841568203539;1
16;9;16;0;0;0
16;9;17;0;0;0
16;9;18;0;0;0
16;9;19;0;0;0
16;10;0;0;0;0
16;10;1;0;0;0
16;10;2;0;0;0
16;10;3;0;0;0
16;10;4;0.1478545296328062;0.02186096193293836;1
16;10;5;0.1851666305929926;0.03428668108516179;1
16;10;6;0.04631511870060465;0.002145090220251098;1
16;10;7;0.1066722731431961;0.01137897385753664;1
16;10;8;0.8304493443846698;0.1724346617017918;6
16;10;9;53.17550282485372;11.36162020020221;309
16;10;10;47.87680769381311;9.424870927659946;289
16;10;11;0.7047107468790975;0.1326239496006604;4
16;10;12;0.2132345042322315;0.04546895379516556;1
16;10;13;0.1587167606105445;0.02519101009870489;1
16;10;14;0;0;0
16;10;15;0.176269629485993;0.03107098227912924;1
16;10;16;0;0;0
16;10;17;0;0;0
16;10;18;0;0;0
16;10;19;0;0;0
16;11;0;0;0;0
16;11;1;0;0;0
16;11;2;0;0;0
16;11;3;0;0;0
16;11;4;0;0;0
16;11;5;0.007655488969331936;5.860651135956295e-05;1
16;11;6;0.4586355658470337;0.1466737674682478;2
16;11;7;0.08564207766516277;0.007334565466805771;1
16;11;8;0.2763073643389423;0.03844475110832968;2
16;11;9;0.6787955277417972;0.1720161551325635;5
16;11;10;1.185602953132169;0.3314290745760854;6
16;11;11;0.1148076891117028;0.01153033701171206;2
16;11;12;0.3993376651109187;0.1594705707762402;1
16;11;13;0.1045566776403086;0.01093209883917941;1
16;11;14;0.1996783378388199;0.03987143860207389;1
16;11;15;0.3933256579279711;0.1547050731844713;1
16;11;16;0;0;0
16;11;17;0;0;0
16;11;18;0;0;0
16;11;19;0;0;0
16;12;0;0;0;0
16;12;1;0;0;0
16;12;2;0.01791128693862384;0.0003208141997977168;1
16;12;3;0;0;0
16;12;4;0;0;0
16;12;5;0;0;0
16;12;6;0;0;0
16;12;7;0.08742335250228082;0.007642842562738051;1
16;12;8;0.03652383994775616;0.001333990884529309;1
16;12;9;0;0;0
16;12;10;0.3315844797218706;0.1099482671924236;1
16;12;11;0.02378827724885499;0.000565882134468392;1
16;12;12;0;0;0
16;12;13;0;0;0
16;12;14;0;0;0
16;12;15;0;0;0
16;12;16;0;0;0
16;12;17;0;0;0
16;12;18;0;0;0
16;12;19;0;0;0
16;13;0;0;0;0
16;13;1;0;0;0
16;13;2;0;0;0
16;13;3;0;0;0
16;13;4;0;0;0
16;13;5;0;0;0
16;13;6;0;0;0
16;13;7;0.2013423636177248;0.04053874738717209;1
16;13;8;0;0;0
16;13;9;0;0;0
16;13;10;0.1016574510247486;0.01033423734884916;1
16;13;11;0.1145355088782092;0.01311838279399033;1
16;13;12;0;0;0
16;13;13;0;0;0
16;13;14;0;0;0
16;13;15;0;0;0
16;13;16;0;0;0
16;13;17;0;0;0
16;13;18;0;0;0
16;13;19;0;0;0
16;14;0;0;0;0
16;14;1;0;0;0
16;14;2;0;0;0
16;14;3;0;0;0
16;14;4;0;0;0
16;14;5;0;0;0
16;14;6;0.1018827932217839;0.01038010355467278;1
16;14;7;0.01314714494771748;0.0001728474202762932;1
16;14;8;0;0;0
16;14;9;0;0;0
16;14;10;0;0;0
16;14;11;0;0;0
16;14;12;0;0;0
16;14;13;0.2217511608077056;0.0491735773195649;1
16;14;14;0;0;0
16;14;15;0;0;0
16;14;16;0;0;0
16;14;17;0;0;0
16;14;18;0;0;0
16;14;19;0;0;0
16;15;0;0;0;0
16;15;1;0;0;0
16;15;2;0;0;0
16;15;3;0;0;0
16;15;4;0;0;0
16;15;5;0;0;0
16;15;6;0;0;0
16;15;7;0;0;0
16;15;8;0;0;0
16;15;9;0;0;0
16;15;10;0;0;0
16;15;11;0;0;0
16;15;12;0.1723345673781155;0.02969920311340223;1
16;15;13;0.07453566324482624;0.005555565095346142;1
16;15;14;0;0;0
16;15;15;0;0;0
16;15;16;0;0;0
16;15;17;0;0;0
16;15;18;0;0;0
16;15;19;0;0;0
16;16;0;0;0;0
16;16;1;0;0;0
16;16;2;0;0;0
16;16;3;0;0;0
16;16;4;0;0;0
16;16;5;0;0;0
16;16;6;0;0;0
16;16;7;0;0;0
16;16;8;0;0;0
16;16;9;0;0;0
16;16;10;0;0;0
16;16;11;0;0;0
16;16;12;0;0;0
16;16;13;0;0;0
16;16;14;0;0;0
16;16;15;0;0;0
